Ticker,Nome delle partecipazioni,% del valore di mercato,Settore,Regione,Valore di mercato,Azioni
PIDILITIND,Pidilite Industries Ltd.,"0,0773%",Chemicals: Diversified,IN,"2.184.561,59 USD",61.407
7203,Elm Co.,"0,0772%",Computer Services,SA,"2.182.399,66 USD",10.273
1326,Formosa Chemicals & Fibre Corp.,"0,077%",Chemicals: Diversified,TW,"2.176.731,96 USD",1.332.950
VIPS,Vipshop Holdings Ltd.,"0,0767%",Diversified Retailers,KY,"2.168.758,99 USD",134.957
8069,E Ink Holdings Inc.,"0,0765%",Electronic Components,TW,"2.161.526,83 USD",319.000
1171,Yanzhou Coal Mining Co. Ltd. Class H,"0,0763%",Coal,CN,"2.155.761,92 USD",864.000
PRIO3,PRIO SA/Brazil,"0,076%",Oil: Crude Producers,BR,"2.149.436,34 USD",271.500
836,China Resources Power Holdings Co. Ltd.,"0,0759%",Conventional Electricity,HK,"2.146.101,09 USD",758.000
RADL3,Raia Drogasil SA,"0,0759%",Drug Retailers,BR,"2.145.129,79 USD",449.720
5876,Shanghai Commercial & Savings Bank Ltd.,"0,0755%",Banks,TW,"2.132.947,75 USD",1.500.428
1050,Banque Saudi Fransi,"0,0752%",Banks,SA,"2.124.637,93 USD",237.877
THYAO.E,Turk Hava Yollari AO,"0,0749%",Airlines,TR,"2.117.541,65 USD",225.283
1140,Bank AlBilad,"0,0749%",Banks,SA,"2.116.400,65 USD",244.622
DEWA,Dubai Electricity & Water Authority PJSC,"0,0747%",Conventional Electricity,AE,"2.112.644,94 USD",3.388.581
ASII,Astra International Tbk PT,"0,0743%",Automobiles,ID,"2.098.879,20 USD",7.950.300
3328,Bank of Communications Co. Ltd. Class H,"0,0742%",Banks,CN,"2.097.508,10 USD",2.786.000
GFINBURO,Grupo Financiero Inbursa SAB de CV,"0,0741%",Banks,MX,"2.095.159,35 USD",787.000
ABB,ABB India Ltd.,"0,0741%",Electrical Components,IN,"2.093.756,20 USD",21.011
EMBR3,Embraer SA,"0,0741%",Aerospace,BR,"2.093.486,50 USD",303.700
1919,COSCO SHIPPING Holdings Co. Ltd. Class H,"0,0739%",Marine Transportation,CN,"2.088.621,75 USD",1.251.150
BDO,BDO Unibank Inc.,"0,0739%",Banks,PH,"2.087.512,99 USD",939.702
CHILE,Banco de Chile,"0,0735%",Banks,CL,"2.076.780,18 USD",17.504.780
9868,XPeng Inc.,"0,073%",Automobiles,KY,"2.062.227,47 USD",498.718
NAUKRI,Info Edge India Ltd.,"0,0727%",Consumer Digital Services,IN,"2.056.098,81 USD",30.125
LTIM,LTIMindtree Ltd.,"0,0726%",Computer Services,IN,"2.052.030,07 USD",36.429
IQCD,Industries Qatar QSC,"0,0719%",Diversified Materials,QA,"2.031.106,04 USD",640.282
2269,Wuxi Biologics Cayman Inc.,"0,0711%",Biotechnology,KY,"2.008.614,61 USD",1.410.601
EQTL3,Equatorial Energia SA,"0,0708%",Conventional Electricity,BR,"2.001.038,58 USD",359.807
2395,Advantech Co. Ltd.,"0,0704%",Computer Hardware,TW,"1.990.918,26 USD",182.702
JINDALSTEL,Jindal Steel & Power Ltd.,"0,0703%",Iron and Steel,IN,"1.985.912,13 USD",161.228
TUPRS.E,Turkiye Petrol Rafinerileri AS,"0,0696%",Oil Refining and Marketing,TR,"1.968.476,16 USD",358.818
CGPOWER,CG Power & Industrial Solutions Ltd.,"0,0696%",Electrical Components,IN,"1.968.101,15 USD",255.311
SCB-F,SCB X PCL,"0,069%",Banks,TH,"1.951.448,76 USD",677.300
SMPH,SM Prime Holdings Inc.,"0,0686%",Real Estate Holding and Development,PH,"1.940.070,72 USD",4.212.725
2376,Gigabyte Technology Co. Ltd.,"0,0684%",Computer Hardware,TW,"1.933.876,64 USD",197.000
HAR,Harmony Gold Mining Co. Ltd.,"0,0683%",Gold Mining,ZA,"1.931.521,29 USD",212.777
BHARATFORG,Bharat Forge Ltd.,"0,068%",Metal Fabricating,IN,"1.921.526,88 USD",103.176
SBSP3,Cia de Saneamento Basico do Estado de Sao Paulo SABESP,"0,0678%",Water,BR,"1.916.817,26 USD",136.400
POLICYBZR,PB Fintech Ltd.,"0,0678%",Insurance Brokers,IN,"1.916.573,42 USD",123.593
7020,Etihad Etisalat Co.,"0,0677%",Telecommunications Services,SA,"1.913.463,15 USD",153.515
ADANIENSOL,Adani Energy Solutions Ltd.,"0,0672%",Conventional Electricity,IN,"1.899.732,47 USD",141.230
2353,Acer Inc.,"0,0671%",Computer Hardware,TW,"1.896.221,84 USD",1.161.176
HDFCAMC,HDFC Asset Management Co. Ltd.,"0,0671%",Asset Managers and Custodians,IN,"1.896.005,14 USD",40.744
KOFUBL,Coca-Cola Femsa SAB de CV,"0,0667%",Soft Drinks,MX,"1.885.121,56 USD",202.890
6415,Silergy Corp.,"0,0665%",Semiconductors,KY,"1.879.607,33 USD",129.000
601318,Ping An Insurance Group Co. of China Ltd. Class A,"0,0663%",Life Insurance,CN,"1.874.666,05 USD",316.345
1080,Arab National Bank,"0,0663%",Banks,SA,"1.873.797,90 USD",356.754
TLV,Banca Transilvania SA,"0,0663%",Banks,RO,"1.873.749,20 USD",275.300
AMMN,Amman Mineral Internasional PT,"0,0663%",Gold Mining,ID,"1.872.702,46 USD",2.520.200
ICICIGI,ICICI Lombard General Insurance Co. Ltd.,"0,0662%",Property and Casualty Insurance,IN,"1.870.396,75 USD",98.766
BHEL,Bharat Heavy Electricals Ltd.,"0,0659%",Machinery: Specialty,IN,"1.863.755,22 USD",520.475
2324,Compal Electronics Inc.,"0,0658%",Computer Hardware,TW,"1.859.705,50 USD",1.626.000
RAIL3,Rumo SA,"0,0656%",Transportation Services,BR,"1.854.292,92 USD",494.464
VBBR3,Vibra Energia SA,"0,0652%",Oil Refining and Marketing,BR,"1.843.144,67 USD",449.735
CPN-F,Central Pattana PCL,"0,0652%",Real Estate Holding and Development,TH,"1.842.924,03 USD",1.184.300
APN,Aspen Pharmacare Holdings Ltd.,"0,0652%",Pharmaceuticals,ZA,"1.841.984,46 USD",149.251
3529,eMemory Technology Inc.,"0,0649%",Semiconductors,TW,"1.833.672,90 USD",27.000
LUPIN,Lupin Ltd.,"0,0645%",Pharmaceuticals,IN,"1.823.479,06 USD",96.179
8210,Bupa Arabia for Cooperative Insurance Co.,"0,0645%",Life Insurance,SA,"1.821.911,11 USD",29.582
4904,Far EasTone Telecommunications Co. Ltd.,"0,0641%",Telecommunications Services,TW,"1.812.079,40 USD",703.000
MOTHERSON,Samvardhana Motherson International Ltd.,"0,064%",Auto Parts,IN,"1.807.755,62 USD",997.657
ADIB,Abu Dhabi Islamic Bank PJSC,"0,0637%",Banks,AE,"1.799.830,90 USD",589.204
DIB,Dubai Islamic Bank PJSC,"0,0636%",Banks,AE,"1.798.518,66 USD",1.196.748
2912,President Chain Store Corp.,"0,0634%",Food Retailers and Wholesalers,TW,"1.791.998,52 USD",215.000
TAL,TAL Education Group ADR,"0,0633%",Education Services,KY,"1.788.325,28 USD",157.423
BVT,Bidvest Group Ltd.,"0,0633%",Diversified Industrials,ZA,"1.788.215,36 USD",137.072
KBANK-F,Kasikornbank PCL (Foreign),"0,0629%",Banks,TH,"1.777.170,43 USD",499.100
GGBR4,Gerdau SA Preference Shares,"0,062%",Iron and Steel,BR,"1.752.006,44 USD",508.464
168,Tsingtao Brewery Co. Ltd. Class H,"0,0612%",Brewers,CN,"1.730.809,08 USD",245.081
TIINDIA,Tube Investments of India Ltd.,"0,061%",Metal Fabricating,IN,"1.724.249,85 USD",40.238
AC*,Arca Continental SAB de CV,"0,061%",Soft Drinks,MX,"1.723.685,21 USD",169.004
1590,Airtac International Group,"0,0608%",Machinery: Industrial,KY,"1.717.790,33 USD",54.555
2356,Inventec Corp.,"0,0603%",Computer Hardware,TW,"1.703.952,04 USD",1.031.735
1816,CGN Power Co. Ltd. Class H,"0,0603%",Conventional Electricity,CN,"1.703.417,33 USD",4.457.000
PMETAL,Press Metal Aluminium Holdings Bhd.,"0,0601%",Aluminum,MY,"1.697.964,73 USD",1.427.200
BS6,Yangzijiang Shipbuilding Holdings Ltd.,"0,0596%",Marine Transportation,SG,"1.684.572,02 USD",998.700
601288,Agricultural Bank of China Ltd. Class A,"0,0593%",Banks,CN,"1.675.193,97 USD",2.773.400
COLPAL,Colgate-Palmolive India Ltd.,"0,0591%",Personal Products,IN,"1.669.740,78 USD",52.449
PERSISTENT,Persistent Systems Ltd.,"0,059%",Computer Services,IN,"1.667.430,46 USD",40.810
SUPREMEIND,Supreme Industries Ltd.,"0,059%",Plastics,IN,"1.667.347,61 USD",26.371
601398,Industrial & Commercial Bank of China Ltd. Class A,"0,0589%",Banks,CN,"1.663.901,51 USD",2.227.100
MYTIL,Mytilineos SA,"0,0586%",Multi-Utilities,GR,"1.657.610,79 USD",41.696
COPEC,Empresas Copec SA,"0,0584%",Oil Refining and Marketing,CL,"1.650.217,14 USD",198.979
BBNI,Bank Negara Indonesia Persero Tbk PT,"0,0582%",Banks,ID,"1.644.733,54 USD",6.074.300
2377,Micro-Star International Co. Ltd.,"0,0581%",Computer Hardware,TW,"1.643.421,62 USD",278.000
MRF,MRF Ltd.,"0,0581%",Tires,IN,"1.642.441,31 USD",1.093
ALPHADHABI,Alpha Dhabi Holding PJSC,"0,0579%",Diversified Industrials,AE,"1.636.186,19 USD",553.388
002594,BYD Co. Ltd. Class A,"0,0576%",Automobiles,CN,"1.629.116,05 USD",51.700
FUNO11,Fibra Uno Administracion SA de CV,"0,0576%",Diversified REITs,MX,"1.627.443,05 USD",1.156.400
RDOR3,Rede D'Or Sao Luiz SA,"0,0574%",Health Care Facilities,BR,"1.621.596,89 USD",310.374
BPI,Bank of the Philippine Islands,"0,0572%",Banks,PH,"1.616.172,39 USD",786.842
IMP,Impala Platinum Holdings Ltd.,"0,0571%",Platinum and Precious Metals,ZA,"1.614.636,56 USD",315.971
SHREECEM,Shree Cement Ltd.,"0,057%",Cement,IN,"1.610.852,94 USD",5.448
2474,Catcher Technology Co. Ltd.,"0,0569%",Electronic Components,TW,"1.607.828,61 USD",232.000
2333,Great Wall Motor Co. Ltd. Class H,"0,0565%",Automobiles,CN,"1.596.403,08 USD",926.500
PCHEM,Petronas Chemicals Group Bhd.,"0,0564%",Chemicals: Diversified,MY,"1.594.462,50 USD",1.118.500
ASHOKLEY,Ashok Leyland Ltd.,"0,0563%",Commercial Vehicles and Parts,IN,"1.591.994,37 USD",593.240
MCDOWELL-N,United Spirits Ltd.,"0,0563%",Distillers and Vintners,IN,"1.591.119,68 USD",114.553
HINDPETRO,Hindustan Petroleum Corp. Ltd.,"0,0563%",Oil Refining and Marketing,IN,"1.590.440,77 USD",247.057
TORNTPOWER,Torrent Power Ltd.,"0,0561%",Conventional Electricity,IN,"1.586.267,11 USD",88.166
DIXON,Dixon Technologies India Ltd.,"0,056%",Consumer Electronics,IN,"1.581.607,05 USD",14.050
BBSE3,BB Seguridade Participacoes SA,"0,0559%",Full Line Insurance,BR,"1.578.873,48 USD",256.914
3443,Global Unichip Corp.,"0,0556%",Semiconductors,TW,"1.572.050,38 USD",35.000
135,Kunlun Energy Co. Ltd.,"0,0555%",Oil Refining and Marketing,BM,"1.569.332,83 USD",1.512.000
MARK,Masraf Al Rayan QSC,"0,0553%",Banks,QA,"1.563.346,10 USD",2.471.621
2409,AUO Corp.,"0,0553%",Electronic Components,TW,"1.562.733,84 USD",2.844.000
PFBCOLOM,Bancolombia SA Preference Shares,"0,0553%",Banks,CO,"1.562.560,29 USD",177.498
ISCTR.E,Turkiye Is Bankasi AS,"0,0552%",Banks,TR,"1.560.747,23 USD",3.120.453
2609,Yang Ming Marine Transport Corp.,"0,0552%",Marine Transportation,TW,"1.560.489,60 USD",707.000
POLYCAB,Polycab India Ltd.,"0,055%",Electrical Components,IN,"1.555.394,17 USD",19.258
6239,Powertech Technology Inc.,"0,0548%",Semiconductors,TW,"1.549.546,21 USD",282.000
NHPC,NHPC Ltd.,"0,0548%",Alternative Electricity,IN,"1.548.665,78 USD",1.205.306
VOLTAS,Voltas Ltd.,"0,0547%",Building: Climate Control,IN,"1.546.715,00 USD",94.952
SRF,SRF Ltd.,"0,0547%",Chemicals: Diversified,IN,"1.545.643,48 USD",58.343
3800,GCL Technology Holdings Ltd.,"0,0546%",Renewable Energy Equipment,KY,"1.543.727,43 USD",8.272.000
IHH,IHH Healthcare Bhd.,"0,0545%",Health Care Facilities,MY,"1.541.516,46 USD",1.172.200
2888,Shin Kong Financial Holding Co. Ltd.,"0,0545%",Life Insurance,TW,"1.539.373,90 USD",5.276.876
NRP,NEPI Rockcastle NV,"0,0544%",Real Estate Holding and Development,NL,"1.538.223,06 USD",223.085
SAHOL.E,Haci Omer Sabanci Holding AS (Bearer),"0,0542%",Diversified Financial Services,TR,"1.532.312,01 USD",505.165
ELEKTRA*,Grupo Elektra SAB DE CV,"0,054%",Diversified Financial Services,MX,"1.525.673,30 USD",23.735
IRFC,Indian Railway Finance Corp. Ltd.,"0,0538%",Commercial Vehicle-Equipment Leasing,IN,"1.521.512,38 USD",714.300
2801,Chang Hwa Commercial Bank Ltd.,"0,0537%",Banks,TW,"1.518.741,51 USD",2.703.193
IRCTC,Indian Railway Catering & Tourism Corp. Ltd.,"0,0536%",Travel and Tourism,IN,"1.516.163,36 USD",124.032
2371,Tatung Co. Ltd.,"0,0535%",Electrical Components,TW,"1.510.853,86 USD",903.000
DABUR,Dabur India Ltd.,"0,0534%",Personal Products,IN,"1.508.977,73 USD",231.070
LODHA,Macrotech Developers Ltd.,"0,0533%",Real Estate Holding and Development,IN,"1.505.305,70 USD",91.186
9626,Bilibili Inc.,"0,0532%",Consumer Digital Services,KY,"1.503.741,08 USD",105.794
AUROPHARMA,Aurobindo Pharma Ltd.,"0,0531%",Pharmaceuticals,IN,"1.502.252,44 USD",105.756
COMI,Commercial International Bank - Egypt (CIB),"0,0531%",Banks,EG,"1.501.807,26 USD",907.806
SOL,Sasol Ltd.,"0,0529%",Chemicals: Diversified,ZA,"1.496.536,25 USD",227.043
MARICO,Marico Ltd.,"0,0528%",Personal Products,IN,"1.491.471,17 USD",209.042
NMDC,NMDC Ltd.,"0,0526%",Iron and Steel,IN,"1.488.112,39 USD",477.473
TCELL.E,Turkcell Iletisim Hizmetleri AS,"0,0526%",Telecommunications Services,TR,"1.486.096,91 USD",480.583
YTL,YTL Corp. Bhd.,"0,0525%",Multi-Utilities,MY,"1.483.476,93 USD",1.945.049
BH-F,Bumrungrad Hospital PCL (Foreign),"0,0525%",Health Care Facilities,TH,"1.482.652,89 USD",225.400
CLS,Clicks Group Ltd.,"0,0523%",Drug Retailers,ZA,"1.479.467,63 USD",94.180
CBQK,Commercial Bank PSQC,"0,0521%",Banks,QA,"1.473.868,24 USD",1.383.081
RICHTER,Richter Gedeon Nyrt,"0,0521%",Pharmaceuticals,HU,"1.473.295,99 USD",58.170
1378,China Hongqiao Group Ltd.,"0,0519%",Aluminum,KY,"1.465.880,98 USD",889.000
UGPA3,Ultrapar Participacoes SA,"0,0517%",Oil Refining and Marketing,BR,"1.460.509,91 USD",331.300
TPEIR,Piraeus Financial Holdings SA,"0,0516%",Banks,GR,"1.457.093,68 USD",372.007
2382,Sunny Optical Technology Group Co. Ltd.,"0,0515%",Electronic Components,KY,"1.455.392,51 USD",265.100
2385,Chicony Electronics Co. Ltd.,"0,0515%",Computer Hardware,TW,"1.454.537,65 USD",252.645
601166,Industrial Bank Co. Ltd. Class A,"0,0514%",Banks,CN,"1.454.249,41 USD",590.800
VIVT3,Telefonica Brasil SA,"0,0514%",Telecommunications Services,BR,"1.451.497,63 USD",176.186
HAPV3,Hapvida Participacoes e Investimentos S/A,"0,0513%",Health Care Management Services,BR,"1.450.628,83 USD",1.910.849
ALPHA,Alpha Services and Holdings SA,"0,0511%",Banks,GR,"1.444.455,35 USD",857.872
3993,China Molybdenum Co. Ltd. Class H,"0,0511%",Nonferrous Metals,CN,"1.443.225,73 USD",1.566.000
3702,WPG Holdings Ltd.,"0,051%",Semiconductors,TW,"1.442.254,74 USD",542.000
3481,Innolux Corp.,"0,0505%",Electronic Components,TW,"1.427.397,56 USD",3.314.632
1177,Sino Biopharmaceutical Ltd.,"0,0505%",Pharmaceuticals,KY,"1.427.196,79 USD",3.931.500
GOTO,GoTo Gojek Tokopedia Tbk PT,"0,0505%",Consumer Digital Services,ID,"1.426.674,40 USD",356.668.600
300760,Shenzhen Mindray Bio-Medical Electronics Co. Ltd. Class A,"0,0501%",Medical Equipment,CN,"1.417.136,86 USD",35.499
CONCOR,Container Corp. Of India Ltd.,"0,0501%",Transportation Services,IN,"1.415.826,79 USD",109.951
COFORGE,Coforge Ltd.,"0,0499%",Computer Services,IN,"1.411.416,51 USD",23.700
PIIND,PI Industries Ltd.,"0,0498%",Fertilizers,IN,"1.408.480,12 USD",33.214
GODREJPROP,Godrej Properties Ltd.,"0,0498%",Real Estate Holding and Development,IN,"1.407.039,11 USD",42.267
2347,Synnex Technology International Corp.,"0,0496%",Computer Hardware,TW,"1.403.019,08 USD",538.500
ATGL,Adani Total Gas Ltd.,"0,0496%",Gas Distribution,IN,"1.400.686,98 USD",112.496
2338,Weichai Power Co. Ltd. Class H,"0,0495%",Machinery: Engines,CN,"1.399.903,11 USD",783.400
3606,Fuyao Glass Industry Group Co. Ltd. Class H,"0,0495%",Glass,CN,"1.399.553,90 USD",248.000
6488,Globalwafers Co. Ltd.,"0,0495%",Semiconductors,TW,"1.399.086,25 USD",86.000
GRUMAB,Gruma SAB de CV Class B,"0,0495%",Food Products,MX,"1.398.584,20 USD",72.205
FEDERALBNK,Federal Bank Ltd.,"0,0494%",Banks,IN,"1.396.534,80 USD",719.349
SSW,Sibanye Stillwater Ltd.,"0,0494%",Platinum and Precious Metals,ZA,"1.396.149,50 USD",1.113.342
6618,JD Health International Inc.,"0,0494%",Drug Retailers,KY,"1.395.016,52 USD",417.350
6862,Haidilao International Holding Ltd.,"0,0491%",Restaurants and Bars,KY,"1.389.092,91 USD",626.000
2383,Elite Material Co. Ltd.,"0,0491%",Electronic Components,TW,"1.387.139,59 USD",110.000
INDUSTOWER,Indus Towers Ltd.,"0,0491%",Telecommunications Services,IN,"1.387.052,71 USD",332.555
5483,Sino-American Silicon Products Inc.,"0,049%",Semiconductors,TW,"1.383.821,08 USD",215.000
EMBASSY,Embassy Office Parks REIT,"0,0489%",Office REITs,IN,"1.382.276,29 USD",329.790
2105,Cheng Shin Rubber Industry Co. Ltd.,"0,0486%",Tires,TW,"1.374.580,38 USD",732.371
GCARSOA1,Grupo Carso SAB de CV,"0,0484%",Diversified Industrials,MX,"1.366.858,89 USD",178.100
PNB,Punjab National Bank,"0,0482%",Banks,IN,"1.362.008,55 USD",878.243
6409,Voltronic Power Technology Corp.,"0,0481%",Electronic Components,TW,"1.360.437,12 USD",26.000
CHDRAUIB,Grupo Comercial Chedraui SA de CV,"0,0481%",Diversified Retailers,MX,"1.360.389,54 USD",184.900
1099,Sinopharm Group Co. Ltd. Class H,"0,0481%",Drug Retailers,CN,"1.359.796,00 USD",501.800
RNI,Reinet Investments SCA,"0,048%",Diversified Financial Services,LU,"1.355.847,25 USD",53.922
9992,Pop Mart International Group Ltd.,"0,0479%",Specialty Retailers,KY,"1.355.324,76 USD",285.800
5110,Saudi Electricity Co.,"0,0478%",Conventional Electricity,SA,"1.350.483,14 USD",302.946
5274,ASPEED Technology Inc.,"0,0478%",Semiconductors,TW,"1.350.250,05 USD",12.000
YKBNK.E,Yapi ve Kredi Bankasi AS,"0,0476%",Banks,TR,"1.345.866,84 USD",1.341.255
601899,Zijin Mining Group Co. Ltd. Class A,"0,0476%",Gold Mining,CN,"1.345.044,34 USD",561.500
2280,Almarai Co. JSC,"0,0476%",Food Products,SA,"1.344.430,85 USD",96.416
GULF-F,Gulf Energy Development PCL,"0,0474%",Conventional Electricity,TH,"1.340.253,87 USD",1.217.480
MISC,MISC Bhd.,"0,0474%",Marine Transportation,MY,"1.338.399,02 USD",755.377
ALI,Ayala Land Inc.,"0,0472%",Real Estate Holding and Development,PH,"1.335.206,34 USD",2.976.620
PETGAS,Petronas Gas Bhd.,"0,0472%",Gas Distribution,MY,"1.334.876,99 USD",344.100
285,BYD Electronic International Co. Ltd.,"0,0472%",Telecommunications Equipment,HK,"1.332.843,35 USD",308.500
KLBN11,Klabin SA,"0,0467%",Paper,BR,"1.321.146,99 USD",341.720
REM,Remgro Ltd.,"0,0466%",Diversified Financial Services,ZA,"1.317.099,68 USD",205.449
BANKBARODA,Bank of Baroda,"0,0462%",Banks,IN,"1.306.905,06 USD",411.812
MOL,MOL Hungarian Oil & Gas plc,"0,0461%",Integrated Oil and Gas,HU,"1.303.780,41 USD",167.900
CDB,CELCOMDIGI Bhd.,"0,0461%",Telecommunications Services,MY,"1.301.729,76 USD",1.608.200
AC,Ayala Corp.,"0,0459%",Real Estate Holding and Development,PH,"1.298.690,19 USD",127.730
MINT-F,Minor International PCL (Foreign),"0,0459%",Hotels and Motels,TH,"1.297.306,48 USD",1.552.127
QIIK,Qatar International Islamic Bank QSC,"0,0458%",Banks,QA,"1.294.065,59 USD",469.760
CSAN3,Cosan SA,"0,0455%",Oil Refining and Marketing,BR,"1.286.784,67 USD",496.560
BOSCHLTD,Bosch Ltd.,"0,0453%",Auto Parts,IN,"1.280.254,28 USD",3.516
BELA,Jumbo SA,"0,0453%",Diversified Retailers,GR,"1.279.977,10 USD",44.661
SIMEPLT,Sime Darby Plantation Bhd.,"0,045%","Farming, Fishing, Ranching and Plantatio",MY,"1.271.930,10 USD",1.408.700
UPL,UPL Ltd.,"0,0449%",Fertilizers,IN,"1.269.804,85 USD",208.318
CMIG4,Cia Energetica de Minas Gerais Preference Shares,"0,0444%",Alternative Electricity,BR,"1.254.621,76 USD",662.724
960,Longfor Group Holdings Ltd.,"0,0442%",Real Estate Holding and Development,KY,"1.249.440,46 USD",794.700
IDFCFIRSTB,IDFC First Bank Ltd.,"0,044%",Banks,IN,"1.244.314,67 USD",1.359.483
GAMUDA,Gamuda Bhd.,"0,044%",Construction,MY,"1.243.789,04 USD",964.500
SCC-F,Siam Cement PCL (Foreign),"0,044%",Diversified Industrials,TH,"1.243.185,65 USD",193.800
2050,Savola Group,"0,044%",Food Products,SA,"1.242.913,74 USD",108.037
TORNTPHARM,Torrent Pharmaceuticals Ltd.,"0,044%",Pharmaceuticals,IN,"1.242.871,10 USD",38.480
PHOENIXLTD,Phoenix Mills Ltd.,"0,0437%",Real Estate Holding and Development,IN,"1.234.754,03 USD",33.251
ASAI3,Sendas Distribuidora S/A,"0,0435%",Food Retailers and Wholesalers,BR,"1.229.037,86 USD",530.348
BALKRISIND,Balkrishna Industries Ltd.,"0,0435%",Tires,IN,"1.228.405,96 USD",33.618
SUNDARMFIN,Sundaram Finance Ltd.,"0,0434%",Consumer Lending,IN,"1.227.175,31 USD",23.891
1193,China Resources Gas Group Ltd.,"0,0434%",Gas Distribution,BM,"1.226.779,45 USD",353.500
APLAPOLLO,APL Apollo Tubes Ltd.,"0,0433%",Iron and Steel,IN,"1.223.265,08 USD",67.850
ASTRAL,Astral Ltd.,"0,0432%","Building, Roofing/Wallboard and Plumbing",IN,"1.220.560,95 USD",48.588
601088,China Shenhua Energy Co. Ltd. Class A,"0,0431%",Coal,CN,"1.219.005,22 USD",209.300
6446,PharmaEssentia Corp.,"0,0428%",Biotechnology,TW,"1.210.038,90 USD",94.000
DSY,Discovery Ltd.,"0,0428%",Life Insurance,ZA,"1.209.925,41 USD",207.675
1102,Asia Cement Corp.,"0,0427%",Cement,TW,"1.205.745,24 USD",940.046
OPAP,Opap SA,"0,0426%",Casinos and Gambling,GR,"1.204.222,09 USD",75.718
ZAIN,Mobile Telecommunications Co. KSCP,"0,0426%",Telecommunications Services,KW,"1.203.667,05 USD",824.700
AMRT,Sumber Alfaria Trijaya Tbk PT,"0,0425%",Food Retailers and Wholesalers,ID,"1.202.431,38 USD",7.373.400
BBDC3,Banco Bradesco SA,"0,0424%",Banks,BR,"1.199.550,26 USD",550.625
ZYDUSLIFE,Zydus Lifesciences Ltd.,"0,0424%",Pharmaceuticals,IN,"1.199.095,63 USD",100.075
1476,Eclat Textile Co. Ltd.,"0,0422%",Clothing and Accessories,TW,"1.193.815,06 USD",79.737
1111,Saudi Tadawul Group Holding Co.,"0,0422%",Investment Services,SA,"1.192.721,79 USD",19.004
QGTS,Qatar Gas Transport Co. Ltd.,"0,0421%",Marine Transportation,QA,"1.189.927,56 USD",1.093.520
916,China Longyuan Power Group Corp. Ltd. Class H,"0,0421%",Alternative Electricity,CN,"1.189.343,44 USD",1.305.000
BSANTANDER,Banco Santander Chile,"0,0421%",Banks,CL,"1.189.120,62 USD",25.143.675
5347,Vanguard International Semiconductor Corp.,"0,0417%",Semiconductors,TW,"1.178.073,10 USD",355.000
2618,Eva Airways Corp.,"0,0416%",Airlines,TW,"1.175.441,07 USD",1.063.610
TATAELXSI,Tata Elxsi Ltd.,"0,0414%",Software,IN,"1.171.461,94 USD",14.081
1402,Far Eastern New Century Corp.,"0,0413%",Diversified Industrials,TW,"1.168.004,21 USD",1.119.418
1339,People's Insurance Co. Group of China Ltd. Class H,"0,0411%",Property and Casualty Insurance,CN,"1.162.284,70 USD",3.343.000
600809,Shanxi Xinghuacun Fen Wine Factory Co. Ltd. Class A,"0,041%",Distillers and Vintners,CN,"1.157.895,39 USD",34.870
902,Huaneng Power International Inc. Class H,"0,0409%",Conventional Electricity,CN,"1.156.062,30 USD",1.746.000
