Ticker,Nome delle partecipazioni,% del valore di mercato,Settore,Regione,Valore di mercato,Azioni
D,Dominion Energy Inc.,"0,059%",Conventional Electricity,US,"15.423.384,64 USD",286.042
DHI,DR Horton Inc.,"0,059%",Home Construction,US,"15.423.373,40 USD",104.353
ADSK,Autodesk Inc.,"0,0589%",Software,US,"15.399.417,60 USD",76.386
LLOY,Lloyds Banking Group plc,"0,0589%",Banks,GB,"15.394.132,34 USD",21.777.556
OR,L'Oreal SA,"0,0588%",Cosmetics,FR,"15.382.645,95 USD",31.342
FIS,Fidelity National Information Services Inc.,"0,0588%",Transaction Processing Services,US,"15.375.412,64 USD",202.628
STLAM,Stellantis NV,"0,0588%",Automobiles,NL,"15.367.269,29 USD",700.770
7741,Hoya Corp.,"0,0583%",Medical Supplies,JP,"15.233.930,45 USD",125.600
ATD,Alimentation Couche-Tard Inc.,"0,0582%",Specialty Retailers,CA,"15.208.951,58 USD",260.617
,L'Oreal SA,"0,0581%",Cosmetics,FR,"15.199.577,64 USD",30.969
PSA,Public Storage,"0,058%",Storage REITs,US,"15.160.871,78 USD",55.366
3988,Bank of China Ltd. Class H,"0,0578%",Banks,CN,"15.112.426,26 USD",31.954.000
HUM,Humana Inc.,"0,0576%",Health Care Management Services,US,"15.072.912,68 USD",42.089
BARC,Barclays plc,"0,0576%",Banks,GB,"15.050.099,59 USD",5.373.040
SNOW,Snowflake Inc. Class A,"0,0573%",Computer Services,US,"14.982.387,42 USD",110.019
AMP,Ameriprise Financial Inc.,"0,0572%",Asset Managers and Custodians,US,"14.946.033,52 USD",34.232
SGO,Cie de Saint-Gobain SA,"0,0571%",Building Materials: Other,FR,"14.936.895,75 USD",170.751
PRU,Prudential Financial Inc.,"0,0569%",Life Insurance,US,"14.871.649,50 USD",123.570
WDAY,Workday Inc. Class A,"0,0568%",Software,US,"14.860.283,10 USD",70.278
1398,Industrial & Commercial Bank of China Ltd. Class H,"0,0564%",Banks,CN,"14.750.941,73 USD",26.109.000
OXY,Occidental Petroleum Corp.,"0,0564%",Oil: Crude Producers,US,"14.749.187,50 USD",235.987
DHL,DHL Group,"0,0564%",Delivery Services,DE,"14.748.933,81 USD",351.422
WCN,Waste Connections Inc.,"0,0564%",Waste and Disposal Services,CA,"14.748.492,59 USD",89.824
EXPN,Experian plc,"0,0563%",Professional Business Support Services,JE,"14.726.782,24 USD",320.675
IDXX,IDEXX Laboratories Inc.,"0,0561%",Medical Equipment,US,"14.673.939,60 USD",29.528
HES,Hess Corp.,"0,0561%",Offshore Drilling and Other Services,US,"14.667.546,20 USD",95.182
PLTR,Palantir Technologies Inc. Class A,"0,056%",Software,US,"14.634.065,04 USD",675.003
IQV,IQVIA Holdings Inc.,"0,0559%",Health Care Services,US,"14.627.982,03 USD",66.767
SPOT,Spotify Technology SA,"0,0559%",Radio and TV Broadcasters,LU,"14.627.099,08 USD",49.286
AI,Air Liquide SA,"0,0559%",Specialty Chemicals,FR,"14.624.093,68 USD",74.648
388,Hong Kong Exchanges & Clearing Ltd.,"0,0556%",Investment Services,HK,"14.538.508,44 USD",432.800
LHX,L3Harris Technologies Inc.,"0,0554%",Defense,US,"14.486.921,05 USD",64.435
FERGl,Ferguson plc,"0,0553%",Industrial Suppliers,JE,"14.462.632,39 USD",71.442
STZ,Constellation Brands Inc. Class A,"0,0553%",Brewers,US,"14.448.530,43 USD",57.741
9433,KDDI Corp.,"0,0552%",Telecommunications Services,JP,"14.425.848,10 USD",522.700
RKT,Reckitt Benckiser Group plc,"0,0551%",Nondurable Household Products,GB,"14.411.391,08 USD",254.246
GMG,Goodman Group,"0,0549%",Diversified REITs,AU,"14.365.382,27 USD",644.405
TTD,Trade Desk Inc. Class A,"0,0545%",Media Agencies,US,"14.245.719,54 USD",153.543
NUE,Nucor Corp.,"0,0545%",Iron and Steel,US,"14.240.809,00 USD",84.340
GWW,WW Grainger Inc.,"0,0543%",Industrial Suppliers,US,"14.206.148,82 USD",15.417
ADS,adidas AG,"0,0542%",Footwear,DE,"14.163.186,92 USD",56.356
OTIS,Otis Worldwide Corp.,"0,0541%",Machinery: Industrial,US,"14.152.169,60 USD",142.663
1120,Al Rajhi Bank,"0,054%",Banks,SA,"14.123.065,99 USD",696.076
DOW,Dow Inc.,"0,054%",Chemicals: Diversified,US,"14.117.966,88 USD",244.976
GIS,General Mills Inc.,"0,054%",Food Products,US,"14.109.150,00 USD",205.224
NG.,National Grid plc,"0,0539%",Multi-Utilities,GB,"14.100.670,24 USD",1.255.098
LONN,Lonza Group AG,"0,0534%",Biotechnology,CH,"13.963.073,99 USD",25.898
PWR,Quanta Services Inc.,"0,0532%",Engineering and Contracting Services,US,"13.918.413,60 USD",50.440
6367,Daikin Industries Ltd.,"0,0531%",Building: Climate Control,JP,"13.885.707,47 USD",95.100
PAYX,Paychex Inc.,"0,0529%",Professional Business Support Services,US,"13.839.548,16 USD",115.176
TRP,TC Energy Corp.,"0,0528%",Pipelines,CA,"13.793.110,49 USD",357.726
BN,Danone SA,"0,0525%",Food Products,FR,"13.733.636,80 USD",213.984
PETR4,Petroleo Brasileiro SA Preference Shares,"0,0524%",Integrated Oil and Gas,BR,"13.704.567,48 USD",1.856.900
WKL,Wolters Kluwer NV,"0,0522%",Publishing,NL,"13.659.244,35 USD",86.150
CMI,Cummins Inc.,"0,0522%",Machinery: Engines,US,"13.657.988,67 USD",48.479
MNST,Monster Beverage Corp.,"0,0519%",Soft Drinks,US,"13.581.597,04 USD",261.587
ADYEN,Adyen NV,"0,0517%",Transaction Processing Services,NL,"13.525.877,63 USD",10.516
AME,AMETEK Inc.,"0,0517%",Electronic Equipment: Gauges and Meters,US,"13.525.022,48 USD",79.756
CTVA,Corteva Inc.,"0,0517%","Farming, Fishing, Ranching and Plantatio",US,"13.513.257,98 USD",241.567
COR,Cencora Inc.,"0,0517%",Drug Retailers,US,"13.506.290,84 USD",59.612
4502,Takeda Pharmaceutical Co. Ltd.,"0,0516%",Pharmaceuticals,JP,"13.487.331,45 USD",507.900
LEN,Lennar Corp. Class A,"0,0515%",Home Construction,US,"13.460.099,70 USD",83.942
LNG,Cheniere Energy Inc.,"0,0514%",Pipelines,US,"13.435.660,71 USD",85.149
PCG,PG&E Corp.,"0,0514%",Conventional Electricity,US,"13.433.527,80 USD",724.570
YUM,Yum! Brands Inc.,"0,0513%",Restaurants and Bars,US,"13.420.864,08 USD",97.656
IR,Ingersoll Rand Inc.,"0,0512%",Machinery: Industrial,US,"13.396.501,55 USD",143.971
005935,Samsung Electronics Co. Ltd. Preference Shares,"0,051%",Telecommunications Equipment,KR,"13.337.120,51 USD",306.234
NDA FI,Nordea Bank Abp,"0,051%",Banks,FI,"13.336.603,21 USD",1.087.650
FTNT,Fortinet Inc.,"0,0509%",Software,US,"13.321.670,36 USD",224.573
EXC,Exelon Corp.,"0,0509%",Conventional Electricity,US,"13.307.795,10 USD",354.402
COIN,Coinbase Global Inc. Class A,"0,0508%",Investment Services,US,"13.270.766,72 USD",58.741
O39,Oversea-Chinese Banking Corp. Ltd.,"0,0507%",Banks,SG,"13.246.136,81 USD",1.233.963
MSCI,MSCI Inc. Class A,"0,0506%",Financial Data Providers,US,"13.239.627,66 USD",26.737
9983,Fast Retailing Co. Ltd.,"0,0506%",Apparel Retailers,JP,"13.228.909,61 USD",51.700
PEG,Public Service Enterprise Group Inc.,"0,0506%",Conventional Electricity,US,"13.220.650,32 USD",174.507
VOLV B,Volvo AB Class B,"0,0505%",Commercial Vehicles and Parts,SE,"13.210.819,99 USD",492.698
BHARTIARTL,Bharti Airtel Ltd.,"0,0503%",Telecommunications Services,IN,"13.147.103,68 USD",799.421
AAL,Anglo American plc,"0,0503%",General Mining,GB,"13.141.668,53 USD",410.653
CNC,Centene Corp.,"0,0501%",Health Care Management Services,US,"13.102.831,34 USD",183.026
KMI,Kinder Morgan Inc.,"0,0501%",Pipelines,US,"13.100.164,52 USD",672.148
RSG,Republic Services Inc. Class A,"0,0498%",Waste and Disposal Services,US,"13.020.338,52 USD",70.308
NPN,Naspers Ltd.,"0,0495%",Consumer Digital Services,ZA,"12.954.053,13 USD",65.416
FAST,Fastenal Co.,"0,0495%",Metal Fabricating,US,"12.934.455,28 USD",196.036
,Air Liquide SA,"0,0494%",Specialty Chemicals,FR,"12.915.977,28 USD",65.929
A,Agilent Technologies Inc.,"0,0493%",Medical Equipment,US,"12.879.422,01 USD",98.761
SREN,Swiss Re AG,"0,0491%",Reinsurance,CH,"12.838.542,70 USD",100.979
9618,JD.com Inc.,"0,0491%",Diversified Retailers,KY,"12.836.085,30 USD",881.661
DB1,Deutsche Boerse AG,"0,0488%",Investment Services,DE,"12.769.350,24 USD",64.311
VRSK,Verisk Analytics Inc. Class A,"0,0485%",Professional Business Support Services,US,"12.683.236,50 USD",50.175
EA,Electronic Arts Inc.,"0,0484%",Electronic Entertainment,US,"12.655.225,44 USD",95.238
9434,SoftBank Corp.,"0,0483%",Telecommunications Services,JP,"12.626.389,48 USD",1.051.218
GIVN,Givaudan SA,"0,0483%",Specialty Chemicals,CH,"12.619.651,94 USD",2.687
SYY,Sysco Corp.,"0,0482%",Food Retailers and Wholesalers,US,"12.601.064,08 USD",173.044
ACGL,Arch Capital Group Ltd.,"0,0481%",Full Line Insurance,BM,"12.573.098,67 USD",122.509
LULU,Lululemon Athletica Inc.,"0,0478%",Clothing and Accessories,US,"12.490.519,65 USD",40.035
FANG,Diamondback Energy Inc.,"0,0476%",Oil: Crude Producers,US,"12.444.982,56 USD",62.456
DD,DuPont de Nemours Inc.,"0,0475%",Diversified Industrials,US,"12.426.042,72 USD",151.242
INVE B,Investor AB Class B,"0,0474%",Diversified Financial Services,SE,"12.403.303,46 USD",458.678
NEM,Newmont Corp.,"0,0468%",Gold Mining,US,"12.233.688,30 USD",291.695
VST,Vistra Corp.,"0,0466%",Conventional Electricity,US,"12.176.634,76 USD",122.897
ADM,Archer-Daniels-Midland Co.,"0,0464%",Fruit and Grain Processing,US,"12.131.155,40 USD",194.285
KR,Kroger Co.,"0,0461%",Food Retailers and Wholesalers,US,"12.064.162,68 USD",230.364
6902,Denso Corp.,"0,0459%",Auto Parts,JP,"11.991.237,39 USD",741.000
MLM,Martin Marietta Materials Inc.,"0,0457%",Building Materials: Other,US,"11.957.616,16 USD",20.902
III,3i Group plc,"0,0457%",Asset Managers and Custodians,GB,"11.945.628,01 USD",327.711
DASH,DoorDash Inc. Class A,"0,0455%",Consumer Digital Services,US,"11.908.506,61 USD",108.151
RCL,Royal Caribbean Cruises Ltd.,"0,0455%",Travel and Tourism,LR,"11.903.598,72 USD",80.604
WDS,Woodside Energy Group Ltd.,"0,0454%",Oil: Crude Producers,AU,"11.883.349,49 USD",645.067
9999,NetEase Inc.,"0,0454%",Electronic Entertainment,KY,"11.866.752,32 USD",674.693
ENI,Eni SPA,"0,045%",Integrated Oil and Gas,IT,"11.777.416,92 USD",748.397
ODFL,Old Dominion Freight Line Inc.,"0,045%",Trucking,US,"11.763.656,25 USD",67.125
ICICIBANK,ICICI Bank Ltd.,"0,0448%",Banks,IN,"11.709.109,30 USD",871.838
DBK,Deutsche Bank AG,"0,0447%",Banks,DE,"11.685.767,89 USD",706.971
DVN,Devon Energy Corp.,"0,0444%",Oil: Crude Producers,US,"11.621.702,28 USD",236.791
AXISBANK,Axis Bank Ltd.,"0,0443%",Banks,IN,"11.583.038,38 USD",831.950
KDP,Keurig Dr Pepper Inc.,"0,0443%",Soft Drinks,US,"11.571.020,00 USD",337.840
BKR,Baker Hughes Co. Class A,"0,0442%",Oil Equipment and Services,US,"11.565.063,36 USD",345.432
MPWR,Monolithic Power Systems Inc.,"0,0442%",Semiconductors,US,"11.549.391,00 USD",15.700
ED,Consolidated Edison Inc.,"0,0441%",Conventional Electricity,US,"11.527.346,90 USD",121.918
6503,Mitsubishi Electric Corp.,"0,0441%",Diversified Industrials,JP,"11.523.172,87 USD",663.300
HAL,Halliburton Co.,"0,044%",Oil Equipment and Services,US,"11.503.137,90 USD",313.437
FLTR,Flutter Entertainment plc,"0,0439%",Casinos and Gambling,IE,"11.477.071,41 USD",60.499
8002,Marubeni Corp.,"0,0438%",Industrial Suppliers,JP,"11.461.490,98 USD",588.600
HPQ,HP Inc.,"0,0436%",Computer Hardware,US,"11.400.118,00 USD",312.332
VMC,Vulcan Materials Co.,"0,0436%",Building Materials: Other,US,"11.398.390,05 USD",44.565
IT,Gartner Inc.,"0,0436%",Computer Services,US,"11.397.397,86 USD",27.158
XYL,Xylem Inc./NY,"0,0435%",Electronic Equipment: Pollution Control,US,"11.370.301,58 USD",80.629
MTD,Mettler-Toledo International Inc.,"0,0433%",Electronic Equipment: Gauges and Meters,US,"11.321.177,67 USD",8.063
CTSH,Cognizant Technology Solutions Corp. Class A,"0,0433%",Computer Services,US,"11.313.303,75 USD",171.025
GEHC,GE HealthCare Technologies Inc.,"0,0432%",Medical Equipment,US,"11.308.362,00 USD",144.979
BIIB,Biogen Inc.,"0,043%",Biotechnology,US,"11.247.224,94 USD",50.001
6146,Disco Corp.,"0,0429%",Production Technology Equipment,JP,"11.230.156,86 USD",28.700
ASM,ASM International NV,"0,0429%",Production Technology Equipment,NL,"11.218.012,98 USD",16.141
CSGP,CoStar Group Inc.,"0,0427%",Real Estate Services,US,"11.160.799,92 USD",142.776
1810,Xiaomi Corp. Class B,"0,0426%",Telecommunications Equipment,KY,"11.129.232,36 USD",4.981.000
2914,Japan Tobacco Inc.,"0,0424%",Tobacco,JP,"11.091.399,66 USD",391.500
G,Assicurazioni Generali SPA,"0,0424%",Full Line Insurance,IT,"11.082.743,10 USD",432.579
CAP,Capgemini SE,"0,0423%",Computer Services,FR,"11.063.872,33 USD",54.911
TSCO,Tractor Supply Co.,"0,0422%",Specialty Retailers,US,"11.037.870,10 USD",38.690
AEM,Agnico Eagle Mines Ltd.,"0,0419%",Gold Mining,CA,"10.965.392,95 USD",160.812
PPG,PPG Industries Inc.,"0,0419%",Paints and Coatings,US,"10.943.036,34 USD",83.274
HWM,Howmet Aerospace Inc.,"0,0417%",Aerospace,US,"10.901.565,60 USD",128.784
CDW,CDW Corp./DE,"0,0414%",Computer Hardware,US,"10.814.263,20 USD",48.360
AHT,Ashtead Group plc,"0,0413%",Commercial Vehicle-Equipment Leasing,GB,"10.794.433,18 USD",149.054
ON,ON Semiconductor Corp.,"0,0413%",Semiconductors,US,"10.794.143,36 USD",147.784
BMW,Bayerische Motoren Werke AG,"0,0412%",Automobiles,DE,"10.785.274,81 USD",106.620
WAB,Wabtec Corp.,"0,0412%",Railroad Equipment,US,"10.762.181,85 USD",63.595
BBCA,Bank Central Asia Tbk PT,"0,0409%",Banks,ID,"10.682.469,23 USD",18.766.500
DG,Dollar General Corp.,"0,0408%",Diversified Retailers,US,"10.678.569,27 USD",77.997
PETR3,Petroleo Brasileiro SA,"0,0408%",Integrated Oil and Gas,BR,"10.661.141,15 USD",1.376.741
DDOG,Datadog Inc. Class A,"0,0407%",Software,US,"10.653.744,92 USD",96.694
HIG,Hartford Financial Services Group Inc.,"0,0407%",Full Line Insurance,US,"10.652.556,85 USD",102.973
3382,Seven & i Holdings Co. Ltd.,"0,0407%",Food Retailers and Wholesalers,JP,"10.652.016,93 USD",825.400
6981,Murata Manufacturing Co. Ltd.,"0,0407%",Electronic Components,JP,"10.645.005,25 USD",563.900
FICO,Fair Isaac Corp.,"0,0407%",Professional Business Support Services,US,"10.629.023,20 USD",8.240
AMS,Amadeus IT Group SA,"0,0406%",Computer Services,ES,"10.607.407,22 USD",149.541
M&M,Mahindra & Mahindra Ltd.,"0,0404%",Automobiles,IN,"10.556.958,38 USD",351.602
DFS,Discover Financial Services,"0,0404%",Banks,US,"10.556.855,56 USD",86.066
GLW,Corning Inc.,"0,0403%",Electronic Components,US,"10.531.017,36 USD",282.636
ITUB4,Itau Unibanco Holding SA Preference Shares,"0,0403%",Banks,BR,"10.526.873,70 USD",1.783.038
PGHN,Partners Group Holding AG,"0,0402%",Asset Managers and Custodians,CH,"10.516.656,88 USD",7.867
IFC,Intact Financial Corp.,"0,0401%",Property and Casualty Insurance,CA,"10.495.377,27 USD",62.738
6273,SMC Corp.,"0,0401%",Machinery: Industrial,JP,"10.481.587,07 USD",20.900
BAYN,Bayer AG,"0,04%",Pharmaceuticals,DE,"10.468.195,28 USD",341.458
4661,Oriental Land Co. Ltd./Japan,"0,04%",Recreational Services,JP,"10.446.501,00 USD",374.200
XEL,Xcel Energy Inc.,"0,0398%",Conventional Electricity,US,"10.416.393,40 USD",187.852
8725,MS&AD Insurance Group Holdings Inc.,"0,0398%",Property and Casualty Insurance,JP,"10.408.084,89 USD",498.500
HSY,Hershey Co.,"0,0398%",Food Products,US,"10.398.142,63 USD",52.561
SQ,Block Inc.,"0,0397%",Transaction Processing Services,US,"10.369.361,52 USD",161.819
RIO,Rio Tinto Ltd.,"0,0396%",General Mining,AU,"10.361.336,52 USD",120.811
EOAN,E.On Se,"0,0396%",Multi-Utilities,DE,"10.361.263,64 USD",777.221
NTR,Nutrien Ltd.,"0,0396%",Fertilizers,CA,"10.341.470,22 USD",176.499
EIX,Edison International,"0,0395%",Conventional Electricity,US,"10.322.492,00 USD",134.320
EXR,Extra Space Storage Inc.,"0,0394%",Other Specialty REITs,US,"10.309.361,24 USD",71.212
VICI,VICI Properties Inc. Class A,"0,0393%",Hotel and Lodging REITs,US,"10.288.372,05 USD",358.355
CHTR,Charter Communications Inc. Class A,"0,0393%",Cable Television Services,US,"10.278.321,76 USD",35.798
AVB,AvalonBay Communities Inc.,"0,0391%",Residential REITs,US,"10.226.491,00 USD",53.075
RMD,ResMed Inc.,"0,039%",Medical Equipment,US,"10.192.289,34 USD",49.398
ROK,Rockwell Automation Inc.,"0,0389%",Electronic Equipment: Control and Filter,US,"10.178.100,66 USD",39.522
RI,Pernod Ricard SA,"0,0389%",Distillers and Vintners,FR,"10.174.877,21 USD",68.438
AD,Koninklijke Ahold Delhaize NV,"0,0389%",Food Retailers and Wholesalers,NL,"10.173.616,66 USD",328.361
2318,Ping An Insurance Group Co. of China Ltd.,"0,0389%",Life Insurance,CN,"10.161.311,97 USD",2.010.000
ABX,Barrick Gold Corp.,"0,0388%",Gold Mining,CA,"10.152.343,65 USD",595.233
TSCO,Tesco plc,"0,0387%",Food Retailers and Wholesalers,GB,"10.127.387,85 USD",2.557.646
FSLR,First Solar Inc.,"0,0386%",Renewable Energy Equipment,US,"10.081.480,72 USD",37.097
HEIA,Heineken NV,"0,0385%",Brewers,NL,"10.071.544,53 USD",100.973
NA,National Bank of Canada,"0,0382%",Banks,CA,"9.999.689,95 USD",117.015
8053,Sumitomo Corp.,"0,0381%",Industrial Suppliers,JP,"9.969.747,05 USD",383.900
LT,Larsen & Toubro Ltd.,"0,0381%",Engineering and Contracting Services,IN,"9.968.943,61 USD",226.779
TROW,T. Rowe Price Group Inc.,"0,0381%",Asset Managers and Custodians,US,"9.956.635,00 USD",84.500
EL,Estee Lauder Cos. Inc. Class A,"0,038%",Cosmetics,US,"9.934.180,80 USD",80.530
HLN,Haleon plc,"0,0378%",Pharmaceuticals,GB,"9.875.044,63 USD",2.385.753
KHC,Kraft Heinz Co.,"0,0374%",Food Products,US,"9.781.467,39 USD",276.547
SLF,Sun Life Financial Inc.,"0,0372%",Life Insurance,CA,"9.739.693,57 USD",194.359
ML,Cie Generale des Etablissements Michelin SCA,"0,0372%",Tires,FR,"9.715.103,25 USD",240.890
ATCO B,Atlas Copco AB Class B,"0,0371%",Machinery: Construction and Handling,SE,"9.705.192,47 USD",589.157
EFX,Equifax Inc.,"0,0371%",Professional Business Support Services,US,"9.687.836,52 USD",41.868
ASSA B,Assa Abloy AB Class B,"0,0369%",Building Materials: Other,SE,"9.644.587,99 USD",330.189
HUBS,HubSpot Inc.,"0,0367%",Software,US,"9.586.763,45 USD",15.689
U11,United Overseas Bank Ltd.,"0,0366%",Banks,SG,"9.576.175,19 USD",420.400
ANSS,ANSYS Inc.,"0,0366%",Software,US,"9.569.212,80 USD",30.144
DSY,Dassault Systemes SE,"0,0366%",Software,FR,"9.566.329,82 USD",237.713
005380,Hyundai Motor Co.,"0,0366%",Automobiles,KR,"9.563.584,56 USD",52.337
6723,Renesas Electronics Corp.,"0,0366%",Semiconductors,JP,"9.558.006,99 USD",511.578
STMPA,STMicroelectronics NV,"0,0365%",Semiconductors,NL,"9.547.527,03 USD",232.326
VWS,Vestas Wind Systems A/S,"0,0365%",Renewable Energy Equipment,DK,"9.542.407,86 USD",339.969
LR,Legrand SA,"0,0364%",Electrical Components,FR,"9.517.971,97 USD",88.471
EBAY,eBay Inc.,"0,0363%",Consumer Services: Misc.,US,"9.485.029,92 USD",174.936
GFNORTEO,Grupo Financiero Banorte SAB de CV,"0,0362%",Banks,MX,"9.475.418,07 USD",1.002.600
DSV,DSV A/S,"0,0362%",Transportation Services,DK,"9.473.834,98 USD",61.757
VOW3,Volkswagen AG Preference Shares,"0,0361%",Automobiles,DE,"9.448.193,84 USD",75.680
